airline,airport,total_flights,min_arr_delay,max_arr_delay,avg_arr_delay,cancellation_rate_pct,active_months
AS,BWI,271,-37.0,138.0,9.56,1.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,BZN,326,-44.0,263.0,8.17,0.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,CDV,352,-36.0,206.0,-1.15,2.27,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,CHS,183,-56.0,139.0,1.79,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,CLE,253,-47.0,364.0,2.94,1.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,CMH,236,-56.0,140.0,-2.85,1.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,CVG,168,-49.0,239.0,1.35,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,DAL,178,-41.0,188.0,-1.87,2.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,DCA,886,-72.0,309.0,-1.81,1.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,DEN,1120,-38.0,359.0,5.89,1.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,DFW,1179,-52.0,385.0,13.71,2.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,DLG,60,-32.0,218.0,2.97,3.33,[6 7 8 9]
AS,DTW,259,-51.0,286.0,5.76,1.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,EUG,154,-28.0,424.0,10.22,3.25,[ 1  2  3  5  6  7  8  9 10 11 12]
AS,EWR,1639,-70.0,374.0,4.84,3.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,FAI,1277,-53.0,355.0,-1.19,1.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,FAT,189,-35.0,289.0,4.19,1.06,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,FLL,509,-54.0,317.0,10.09,6.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,GEG,1164,-37.0,294.0,1.43,1.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,GST,43,-34.0,220.0,1.22,4.65,[6 7 8]
AS,HNL,2182,-63.0,330.0,3.4,2.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,IAD,1067,-67.0,308.0,4.9,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,IAH,466,-52.0,323.0,6.25,2.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,IND,259,-44.0,151.0,7.91,1.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,JAC,39,-39.0,154.0,4.75,7.69,[1 2 3 6 7 8]
AS,JFK,1888,-76.0,796.0,-0.58,2.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,JNU,2283,-44.0,780.0,0.53,2.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,KOA,1057,-68.0,550.0,2.72,3.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,KTN,1224,-65.0,593.0,-2.33,1.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,LAS,2762,-42.0,541.0,8.3,2.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,LAX,4677,-64.0,558.0,1.23,1.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,LIH,541,-82.0,267.0,3.78,0.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,MCI,418,-39.0,149.0,-2.22,1.44,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,MCO,1324,-61.0,439.0,13.64,3.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,MIA,277,-73.0,359.0,13.88,4.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,MKE,245,-39.0,123.0,-5.29,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,MSO,109,-35.0,176.0,3.41,0.0,[ 4  5  6  7  8  9 10 11 12]
AS,MSP,515,-54.0,200.0,2.8,1.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,MSY,341,-48.0,273.0,3.89,0.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,OAK,362,-42.0,269.0,-2.85,3.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,OGG,1070,-65.0,383.0,3.78,3.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,OKC,170,-36.0,138.0,4.75,2.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,OMA,254,-40.0,523.0,1.81,0.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,OME,192,-26.0,196.0,1.45,2.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,ONT,695,-41.0,359.0,-0.64,1.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,ORD,1581,-50.0,353.0,7.87,1.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,OTZ,197,-32.0,311.0,-3.68,7.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,PAE,500,-44.0,266.0,-0.27,3.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,PDX,8475,-53.0,422.0,3.29,2.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,PHL,331,-55.0,174.0,8.49,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,PHX,2559,-52.0,264.0,3.71,1.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,PIT,227,-52.0,223.0,-2.47,2.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,PSC,188,-33.0,385.0,8.55,2.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,PSG,345,-47.0,231.0,-3.85,1.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,PSP,739,-65.0,278.0,0.43,3.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,RDM,232,-24.0,360.0,9.99,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,RDU,263,-58.0,862.0,9.39,0.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,RNO,309,-32.0,320.0,7.38,0.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,RSW,73,-36.0,96.0,-1.99,2.74,[ 1  2  3  4  5  6  7  8  9 12]
AS,SAN,5060,-58.0,776.0,7.25,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SAT,322,-45.0,303.0,6.45,0.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SBA,169,-44.0,207.0,-3.22,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SBP,31,-24.0,29.0,-1.42,0.0,[10 11 12]
AS,SCC,300,-44.0,266.0,-9.1,3.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SEA,38977,-70.0,540.0,6.0,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SFO,5599,-65.0,850.0,7.18,2.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SIT,651,-34.0,498.0,-1.83,1.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SJC,1432,-51.0,414.0,-2.24,1.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SLC,600,-43.0,302.0,5.33,2.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SMF,573,-36.0,348.0,4.23,1.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,SNA,2028,-40.0,571.0,0.29,1.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,STL,375,-60.0,407.0,1.48,1.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,STS,149,-39.0,276.0,10.51,2.01,[ 1  3  4  5  6  7  8  9 10 11 12]
AS,TPA,529,-59.0,468.0,16.72,4.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,TUS,275,-38.0,175.0,6.33,0.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,WRG,364,-39.0,238.0,-3.71,1.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
AS,YAK,349,-52.0,242.0,-2.23,1.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,ABQ,128,-41.0,1398.0,57.71,0.78,[ 2  3  4  5  6  7  8  9 10]
B6,ACK,506,-39.0,327.0,7.79,2.57,[ 5  6  7  8  9 10]
B6,ALB,375,-46.0,471.0,9.46,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,ATL,1478,-39.0,1263.0,18.97,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,AUS,409,-48.0,1434.0,24.06,0.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,AVL,35,-33.0,383.0,20.91,2.86,[6 7 8 9]
B6,BDL,1672,-66.0,571.0,6.89,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,BNA,695,-61.0,1031.0,10.19,1.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,BOS,20490,-81.0,981.0,7.53,1.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,BQN,783,-47.0,820.0,11.81,0.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,BTV,2,-12.0,-10.0,-11.0,0.0,[1]
B6,BUF,1722,-70.0,794.0,5.71,1.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,BUR,157,-43.0,342.0,17.24,1.91,[ 1  2  3  4  5  6  7  8  9 10]
B6,BWI,120,-38.0,316.0,4.72,0.83,[1 2 3 4]
B6,BZN,79,-48.0,1399.0,45.92,2.53,[ 2  3  6  7  8  9 12]
B6,CHS,962,-44.0,436.0,8.45,1.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,CLE,375,-36.0,1050.0,10.64,0.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,CLT,265,-41.0,993.0,10.7,1.51,[ 1  2  3  4  5  6  7  8  9 10]
B6,DCA,4173,-51.0,1247.0,7.63,1.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,DEN,618,-44.0,1368.0,24.83,1.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,DFW,167,-39.0,1227.0,32.26,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,DTW,516,-42.0,332.0,6.22,0.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,EWR,2776,-84.0,751.0,9.61,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,EYW,90,-53.0,1452.0,29.6,2.22,[ 1  2  3  4 10 11 12]
B6,FLL,9481,-95.0,1447.0,12.02,1.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,HDN,25,-33.0,1279.0,118.92,0.0,[2 3 4]
B6,HPN,2651,-56.0,844.0,3.15,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,HYA,52,-25.0,1097.0,91.32,9.62,[5 6 7 8 9]
B6,IAH,376,-48.0,1062.0,18.99,2.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,ISP,80,-35.0,95.0,2.01,0.0,[10 11 12]
B6,JAX,895,-43.0,525.0,12.21,2.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,JFK,18100,-88.0,885.0,10.38,1.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,LAS,1524,-66.0,1380.0,9.51,0.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,LAX,4671,-63.0,670.0,0.79,0.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,LGA,4770,-62.0,1196.0,9.7,2.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,MCI,83,-38.0,260.0,18.96,1.2,[1 2 3 4 5 6]
B6,MCO,8719,-56.0,1029.0,14.94,1.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,MIA,940,-52.0,960.0,25.97,2.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,MKE,254,-46.0,250.0,6.54,1.57,[ 1  2  3  4  5  6  7  8  9 10]
B6,MSP,164,-41.0,987.0,25.94,2.44,[ 1  2  3  4  5  6  7  8  9 10]
B6,MSY,663,-47.0,1282.0,17.48,1.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,MVY,270,-39.0,1045.0,16.13,6.3,[ 5  6  7  8  9 10]
B6,ONT,141,-49.0,1005.0,10.86,1.42,[ 1  2  3  4  5  6  7  8  9 10]
B6,ORD,635,-47.0,1028.0,13.53,2.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,ORH,362,-51.0,1335.0,16.36,1.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,PBI,4295,-56.0,1006.0,9.96,1.44,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,PDX,90,-47.0,1151.0,35.3,1.11,[ 3  4  5  6  7  8  9 10]
B6,PHL,530,-46.0,272.0,-0.18,1.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,PHX,450,-55.0,1264.0,29.71,1.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,PIT,606,-50.0,604.0,6.64,1.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,PQI,61,-39.0,60.0,-6.67,1.64,[ 9 10 11 12]
B6,PSE,323,-44.0,838.0,-0.7,1.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,PSP,43,-49.0,1046.0,18.9,2.33,[2 3 4]
B6,PVD,808,-53.0,525.0,2.75,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,PWM,169,-42.0,256.0,12.1,4.73,[ 5  6  7  8  9 10 11 12]
B6,RDU,1608,-41.0,690.0,10.58,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,RIC,920,-46.0,927.0,3.88,1.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,RNO,141,-49.0,1021.0,18.09,2.13,[ 1  2  3  4  5  6  7  8 12]
B6,ROC,371,-35.0,561.0,15.35,1.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,RSW,1890,-53.0,1385.0,19.5,2.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,SAN,862,-55.0,1155.0,14.94,0.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,SAT,294,-54.0,1322.0,22.53,1.7,[ 1  2  3  4  5  6  7  8  9 10]
B6,SAV,491,-48.0,369.0,7.38,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,SEA,381,-48.0,1009.0,12.1,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,SFO,2150,-60.0,1203.0,5.93,0.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,SJC,75,-43.0,246.0,17.17,0.0,[3 4 5 6 7 8 9]
B6,SJU,5101,-62.0,975.0,14.14,1.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,SLC,803,-52.0,1141.0,15.8,0.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,SMF,185,-42.0,1093.0,36.61,1.08,[ 1  2  3  4  5  6  7  8  9 10]
B6,SRQ,362,-47.0,300.0,9.81,2.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,STT,360,-38.0,295.0,8.6,1.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,STX,13,-26.0,137.0,19.31,0.0,[12]
B6,SYR,653,-45.0,1401.0,10.86,1.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
B6,TLH,152,-35.0,496.0,3.22,2.63,[ 1  2  3  4  5  6  7  8  9 10]
B6,TPA,2582,-48.0,785.0,14.63,2.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ABQ,741,-41.0,714.0,-5.65,0.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,AGS,71,-24.0,69.0,2.49,0.0,[ 4 11 12]
DL,ALB,684,-47.0,510.0,0.58,1.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ANC,1241,-55.0,1153.0,0.84,0.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ATL,114243,-65.0,976.0,5.56,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ATW,155,-43.0,458.0,-2.07,0.65,[ 1  3  4  5  6  7  8  9 10 11 12]
DL,AUS,5573,-49.0,1144.0,7.59,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,AVL,1106,-50.0,561.0,1.94,2.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BDL,1949,-60.0,592.0,-1.07,0.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BHM,1445,-34.0,575.0,1.22,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BIL,364,-37.0,1039.0,7.27,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BIS,302,-50.0,405.0,-3.57,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BNA,4165,-69.0,801.0,-1.82,0.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BOI,1325,-52.0,561.0,3.11,0.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BOS,12671,-77.0,1117.0,2.76,0.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BTR,442,-44.0,706.0,2.55,1.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BTV,235,-53.0,401.0,0.0,2.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BUF,1030,-44.0,872.0,3.37,1.26,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BUR,235,-35.0,460.0,13.44,0.85,[ 5  6  7  8  9 10 11 12]
DL,BWI,2659,-55.0,639.0,2.03,0.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,BZN,925,-46.0,828.0,0.86,0.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,CAE,772,-39.0,844.0,-1.84,0.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,CHA,623,-34.0,1049.0,-1.14,0.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,CHO,137,-38.0,505.0,-2.12,0.0,[ 1  3  4  5  6  7  8  9 10 11]
DL,CHS,1893,-52.0,1146.0,6.16,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,CID,174,-38.0,371.0,4.02,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,CLE,1578,-43.0,1068.0,-0.64,0.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,CLT,3141,-52.0,851.0,1.67,0.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,CMH,1674,-48.0,1083.0,-1.68,1.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,COS,281,-36.0,369.0,4.01,0.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,CVG,3593,-61.0,522.0,1.5,0.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,DAB,700,-33.0,555.0,1.98,1.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,DAL,1095,-38.0,998.0,7.8,0.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,DAY,602,-43.0,429.0,-7.65,1.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,DCA,4525,-74.0,1013.0,2.39,1.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,DEN,6339,-56.0,966.0,2.06,0.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,DFW,6039,-53.0,1130.0,6.3,0.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,DLH,56,-32.0,142.0,-3.64,0.0,[6 7 8 9]
DL,DSM,575,-45.0,1197.0,0.96,0.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,DTW,29564,-73.0,1148.0,4.97,0.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ECP,1223,-35.0,1094.0,3.58,0.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,EGE,97,-38.0,253.0,9.94,0.0,[ 1  2  3  4 12]
DL,ELP,344,-37.0,1139.0,4.27,0.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,EVV,10,-38.0,956.0,87.8,0.0,[5 6]
DL,EWR,3247,-51.0,1133.0,16.09,1.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,EYW,636,-42.0,1149.0,14.27,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,FAI,295,-42.0,1082.0,22.32,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,FAR,374,-41.0,814.0,-3.34,0.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,FAT,91,-26.0,719.0,12.61,2.2,[ 6  7  8  9 10 11 12]
DL,FAY,173,-40.0,330.0,-3.54,0.58,[ 1  2  3  4  5  6  7  8  9 11 12]
DL,FCA,397,-47.0,537.0,5.89,1.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,FLL,6226,-73.0,1198.0,9.71,1.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,FSD,327,-33.0,722.0,15.07,1.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,GEG,1510,-46.0,845.0,1.48,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,GNV,790,-40.0,658.0,-2.08,1.27,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,GPT,591,-39.0,857.0,-0.69,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,GRB,180,-40.0,522.0,11.53,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,GRR,1409,-55.0,1127.0,-2.67,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,GSO,1254,-44.0,1033.0,-3.45,0.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,GSP,1308,-40.0,904.0,-4.1,0.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,HDN,58,-41.0,371.0,16.19,0.0,[ 1  2  3  4 12]
DL,HNL,1831,-70.0,865.0,-2.14,0.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,HOU,765,-38.0,978.0,6.68,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,HPN,478,-44.0,1023.0,2.81,1.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,HRL,107,-53.0,100.0,-8.93,0.0,[ 1  2  3  4  5 10 11 12]
DL,HSV,963,-41.0,529.0,-5.19,0.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,IAD,1616,-63.0,1087.0,0.91,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,IAH,4015,-51.0,1118.0,5.36,1.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ICT,448,-41.0,730.0,0.54,1.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,IDA,46,-29.0,420.0,10.46,0.0,[10 11 12]
DL,ILM,379,-36.0,630.0,6.51,1.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,IND,2193,-51.0,951.0,3.32,0.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,JAC,646,-44.0,1161.0,8.21,0.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,JAN,958,-35.0,691.0,-1.8,0.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,JAX,2974,-55.0,1054.0,6.1,1.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,JFK,15265,-91.0,977.0,2.09,0.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,JNU,80,-34.0,802.0,13.95,0.0,[ 6  7  8  9 10 11]
DL,KOA,386,-64.0,621.0,-3.23,1.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,LAS,8175,-56.0,1117.0,0.49,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,LAX,18119,-62.0,1070.0,2.93,0.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,LEX,950,-51.0,778.0,-8.24,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,LGA,13661,-75.0,992.0,3.77,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,LGB,213,-33.0,264.0,6.23,0.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,LIH,375,-68.0,650.0,-13.27,1.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,LIT,1064,-39.0,451.0,-2.97,1.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MCI,3571,-55.0,919.0,-1.47,0.95,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MCO,10980,-66.0,1157.0,9.85,1.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MDT,384,-39.0,414.0,-2.39,0.52,[ 1  3  4  5  6  7  8  9 10 11 12]
DL,MDW,772,-41.0,1179.0,3.96,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MEM,2250,-45.0,1024.0,-0.89,1.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MIA,5687,-69.0,1254.0,14.41,1.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MKE,2168,-54.0,675.0,0.06,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MLB,674,-38.0,402.0,-1.75,1.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MOB,291,-38.0,515.0,-0.67,1.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MSN,998,-42.0,912.0,-1.04,1.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MSO,389,-40.0,521.0,2.32,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MSP,34919,-77.0,974.0,2.0,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MSY,3581,-55.0,1278.0,3.63,0.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,MTJ,51,-30.0,130.0,-2.94,0.0,[ 1  2  3  4 12]
DL,MYR,1046,-43.0,1077.0,-3.35,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,OAJ,158,-34.0,732.0,-3.96,1.27,[1 2 3 4 5 6 7 8 9]
DL,OAK,257,-39.0,970.0,-2.25,1.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,OGG,509,-68.0,1155.0,-0.01,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,OKC,879,-42.0,1032.0,-4.54,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,OMA,947,-43.0,925.0,-1.85,0.95,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ONT,892,-46.0,1082.0,-6.05,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ORD,5446,-57.0,1118.0,7.44,1.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ORF,1200,-37.0,969.0,8.54,1.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PBI,3583,-51.0,967.0,8.36,1.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PDX,3596,-50.0,972.0,-2.9,0.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PHL,3012,-50.0,982.0,0.45,0.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PHX,5328,-53.0,1075.0,0.6,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
