airport,airline,flight_count,avg_dep_delay,avg_arr_delay,cancellation_rate_pct,airport_avg_dep_delay,airport_total_flights,dep_delay_diff,rank_in_airport,anomaly_label
CHS,OH,3482,7.54,5.08,1.84,11.02,51378,-3.48,3,NELLA_NORMA
CHS,WN,7068,8.0,2.84,0.62,11.02,51378,-3.02,4,NELLA_NORMA
CHS,MQ,1842,8.54,4.52,1.52,11.02,51378,-2.48,5,NELLA_NORMA
CHS,UA,4452,9.42,4.74,1.3,11.02,51378,-1.6,6,NELLA_NORMA
CHS,DL,7784,9.61,4.18,0.9,11.02,51378,-1.41,7,NELLA_NORMA
CHS,9E,3976,10.25,3.79,4.28,11.02,51378,-0.77,8,NELLA_NORMA
CHS,G4,412,13.17,12.18,2.91,11.02,51378,2.15,9,NELLA_NORMA
CHS,OO,738,14.99,12.93,1.36,11.02,51378,3.97,10,NELLA_NORMA
CHS,B6,3678,15.87,11.23,1.63,11.02,51378,4.85,11,NELLA_NORMA
CHS,AA,9776,16.29,13.1,1.84,11.02,51378,5.27,12,NELLA_NORMA
CHS,F9,350,18.63,14.24,2.29,11.02,51378,7.61,13,NELLA_NORMA
CHS,NK,2576,18.89,13.01,3.11,11.02,51378,7.87,14,NELLA_NORMA
CID,9E,320,1.02,-2.62,0.0,15.06,16266,-14.04,1,NELLA_NORMA
CID,YX,308,3.95,-4.86,5.19,15.06,16266,-11.11,2,NELLA_NORMA
CID,MQ,2360,7.78,4.88,1.95,15.06,16266,-7.28,3,NELLA_NORMA
CID,F9,550,9.34,6.78,2.18,15.06,16266,-5.72,4,NELLA_NORMA
CID,UA,2294,9.38,6.71,1.74,15.06,16266,-5.68,5,NELLA_NORMA
CID,OH,1368,10.27,5.18,3.36,15.06,16266,-4.79,6,NELLA_NORMA
CID,G4,1958,13.26,6.65,2.25,15.06,16266,-1.8,7,NELLA_NORMA
CID,OO,3858,16.11,13.82,2.33,15.06,16266,1.05,8,NELLA_NORMA
CID,DL,740,17.88,12.78,1.35,15.06,16266,2.82,9,NELLA_NORMA
CID,AA,2510,33.24,27.65,3.19,15.06,16266,18.18,10,ANOMALO_PEGGIORE
CIU,OO,1456,23.95,18.38,1.37,23.95,1456,0.0,1,NELLA_NORMA
CKB,G4,414,37.02,35.43,2.42,37.02,414,0.0,1,NELLA_NORMA
CLE,YX,8842,4.3,-1.17,2.17,10.21,82210,-5.91,1,NELLA_NORMA
CLE,AS,954,4.36,1.44,1.68,10.21,82210,-5.85,2,NELLA_NORMA
CLE,UA,17136,4.37,-2.22,1.38,10.21,82210,-5.84,3,NELLA_NORMA
CLE,WN,10068,7.52,0.12,0.7,10.21,82210,-2.69,4,NELLA_NORMA
CLE,MQ,1224,8.8,2.08,0.98,10.21,82210,-1.41,5,NELLA_NORMA
CLE,B6,1644,9.67,6.26,1.58,10.21,82210,-0.54,6,NELLA_NORMA
CLE,DL,6374,9.78,-0.25,0.88,10.21,82210,-0.43,7,NELLA_NORMA
CLE,OH,3026,11.09,8.87,1.32,10.21,82210,0.88,8,NELLA_NORMA
CLE,OO,3348,12.34,5.86,0.84,10.21,82210,2.13,9,NELLA_NORMA
CLE,NK,2014,13.04,4.89,2.38,10.21,82210,2.83,10,NELLA_NORMA
CLE,9E,4968,13.43,5.66,2.78,10.21,82210,3.22,11,NELLA_NORMA
CLE,AA,9338,13.65,9.59,1.93,10.21,82210,3.44,12,NELLA_NORMA
CLE,F9,13274,19.93,13.95,2.8,10.21,82210,9.72,13,NELLA_NORMA
CLL,MQ,1664,10.69,6.04,2.16,13.57,2244,-2.88,1,NELLA_NORMA
CLL,OO,580,21.96,20.59,3.45,13.57,2244,8.39,2,NELLA_NORMA
CLT,YX,5258,8.23,3.69,1.29,18.37,435142,-10.14,1,NELLA_NORMA
CLT,DL,12462,10.78,2.12,0.64,18.37,435142,-7.59,2,NELLA_NORMA
CLT,UA,8090,12.35,8.93,1.48,18.37,435142,-6.02,3,NELLA_NORMA
CLT,OH,113708,12.44,8.25,1.18,18.37,435142,-5.93,4,NELLA_NORMA
CLT,9E,6272,14.68,9.03,3.92,18.37,435142,-3.69,5,NELLA_NORMA
CLT,MQ,12268,15.68,11.85,1.45,18.37,435142,-2.69,6,NELLA_NORMA
CLT,WN,6600,17.48,11.03,0.33,18.37,435142,-0.89,7,NELLA_NORMA
CLT,B6,1060,17.57,9.36,1.89,18.37,435142,-0.8,8,NELLA_NORMA
CLT,OO,114,20.12,9.09,0.0,18.37,435142,1.75,9,NELLA_NORMA
CLT,AA,252962,21.59,17.03,1.34,18.37,435142,3.22,10,NELLA_NORMA
CLT,NK,9772,22.34,16.47,2.72,18.37,435142,3.97,11,NELLA_NORMA
CLT,F9,6576,31.04,33.37,3.35,18.37,435142,12.67,12,NELLA_NORMA
CMH,YX,23086,1.33,-4.35,1.19,8.71,84532,-7.38,1,NELLA_NORMA
CMH,DL,6664,5.85,-1.7,0.87,8.71,84532,-2.86,2,NELLA_NORMA
CMH,AS,942,7.32,-1.73,1.91,8.71,84532,-1.39,3,NELLA_NORMA
CMH,WN,23800,9.47,2.16,0.96,8.71,84532,0.76,4,NELLA_NORMA
CMH,9E,504,9.72,1.48,0.4,8.71,84532,1.01,5,NELLA_NORMA
CMH,MQ,6242,11.14,6.53,0.67,8.71,84532,2.43,6,NELLA_NORMA
CMH,UA,5356,13.59,10.31,1.46,8.71,84532,4.88,7,NELLA_NORMA
CMH,NK,5094,13.75,4.35,1.96,8.71,84532,5.04,8,NELLA_NORMA
CMH,OO,2658,14.73,7.98,0.15,8.71,84532,6.02,9,NELLA_NORMA
CMH,OH,2658,15.69,10.7,1.05,8.71,84532,6.98,10,NELLA_NORMA
CMH,AA,7044,18.12,13.39,1.65,8.71,84532,9.41,11,NELLA_NORMA
CMH,F9,484,18.13,15.41,2.89,8.71,84532,9.42,12,NELLA_NORMA
CMI,MQ,2770,15.45,8.07,1.52,15.45,2770,0.0,1,NELLA_NORMA
CMX,OO,1460,19.24,17.73,4.11,19.24,1460,0.0,1,NELLA_NORMA
CNY,OO,62,3.41,-1.86,6.45,3.41,62,0.0,1,NELLA_NORMA
COD,OO,1262,17.09,9.51,0.79,17.09,1262,0.0,1,NELLA_NORMA
COS,UA,1490,8.62,5.14,2.55,10.24,25308,-1.62,1,NELLA_NORMA
COS,OO,10016,8.86,2.16,1.16,10.24,25308,-1.38,2,NELLA_NORMA
COS,WN,9824,9.34,3.6,0.63,10.24,25308,-0.9,3,NELLA_NORMA
COS,DL,1108,13.89,8.79,0.72,10.24,25308,3.65,4,NELLA_NORMA
COS,MQ,710,15.64,13.14,0.28,10.24,25308,5.4,5,NELLA_NORMA
COS,AA,2160,18.33,17.66,2.5,10.24,25308,8.09,6,NELLA_NORMA
COU,MQ,3356,12.68,10.03,2.03,14.08,3556,-1.4,1,NELLA_NORMA
COU,OO,200,37.51,30.59,2.0,14.08,3556,23.43,2,ANOMALO_PEGGIORE
CPR,OO,3542,6.63,-2.24,0.73,6.63,3542,0.0,1,NELLA_NORMA
CRP,OO,536,5.66,2.79,1.87,8.67,7742,-3.01,1,NELLA_NORMA
CRP,MQ,4878,8.7,7.2,1.97,8.67,7742,0.03,2,NELLA_NORMA
CRP,WN,2328,9.28,5.32,1.12,8.67,7742,0.61,3,NELLA_NORMA
CRW,9E,360,1.87,-6.53,0.0,19.16,6866,-17.29,1,ANOMALO_MIGLIORE
CRW,OH,2878,14.44,10.95,1.18,19.16,6866,-4.72,2,NELLA_NORMA
CRW,OO,3628,24.66,18.6,1.32,19.16,6866,5.5,3,NELLA_NORMA
CSG,9E,1190,9.29,3.69,3.03,12.94,2002,-3.65,1,NELLA_NORMA
CSG,OO,812,18.19,13.23,0.99,12.94,2002,5.25,2,NELLA_NORMA
CVG,YX,11100,3.4,-1.61,1.68,10.25,82532,-6.85,1,NELLA_NORMA
CVG,UA,4160,6.77,2.83,1.01,10.25,82532,-3.48,2,NELLA_NORMA
CVG,OO,1732,7.62,5.62,0.35,10.25,82532,-2.63,3,NELLA_NORMA
CVG,9E,13240,8.06,2.07,1.74,10.25,82532,-2.19,4,NELLA_NORMA
CVG,DL,14264,8.82,1.23,0.91,10.25,82532,-1.43,5,NELLA_NORMA
CVG,WN,4330,9.27,3.05,0.6,10.25,82532,-0.98,6,NELLA_NORMA
CVG,AS,702,9.7,3.87,3.42,10.25,82532,-0.55,7,NELLA_NORMA
CVG,MQ,5370,12.65,9.3,0.71,10.25,82532,2.4,8,NELLA_NORMA
CVG,G4,6538,12.96,9.1,1.41,10.25,82532,2.71,9,NELLA_NORMA
CVG,OH,4970,13.79,11.24,1.05,10.25,82532,3.54,10,NELLA_NORMA
CVG,F9,9444,14.64,10.37,2.14,10.25,82532,4.39,11,NELLA_NORMA
CVG,AA,6682,19.24,13.51,1.89,10.25,82532,8.99,12,NELLA_NORMA
CWA,9E,1462,3.56,-2.9,0.82,3.56,1462,0.0,1,NELLA_NORMA
CYS,OO,1358,8.17,-1.46,2.06,8.17,1358,0.0,1,NELLA_NORMA
DAB,DL,2896,7.02,2.14,1.31,8.85,5748,-1.83,1,NELLA_NORMA
DAB,OH,2204,10.33,2.69,2.81,8.85,5748,1.48,2,NELLA_NORMA
DAB,AA,630,11.96,6.98,0.95,8.85,5748,3.11,3,NELLA_NORMA
DAB,MQ,18,15.0,10.56,0.0,8.85,5748,6.15,4,NELLA_NORMA
DAL,AS,726,2.92,-2.37,2.48,13.98,145348,-11.06,1,NELLA_NORMA
DAL,DL,4160,12.33,6.75,0.72,13.98,145348,-1.65,2,NELLA_NORMA
DAL,WN,140462,14.08,8.22,1.08,13.98,145348,0.1,3,NELLA_NORMA
DAY,YX,638,0.02,-2.49,0.63,8.56,15280,-8.54,1,NELLA_NORMA
DAY,DL,2338,2.68,-8.49,1.03,8.56,15280,-5.88,2,NELLA_NORMA
DAY,9E,966,8.17,-2.4,2.28,8.56,15280,-0.39,3,NELLA_NORMA
DAY,OH,7250,9.31,5.12,1.02,8.56,15280,0.75,4,NELLA_NORMA
DAY,OO,3162,10.58,5.72,0.95,8.56,15280,2.02,5,NELLA_NORMA
DAY,MQ,370,12.94,6.09,1.62,8.56,15280,4.38,6,NELLA_NORMA
DAY,G4,556,20.06,15.22,4.32,8.56,15280,11.5,7,NELLA_NORMA
DCA,YX,54198,4.09,-1.63,1.43,12.04,280026,-7.95,1,NELLA_NORMA
DCA,AS,3642,5.5,-2.71,0.77,12.04,280026,-6.54,2,NELLA_NORMA
DCA,F9,2194,11.14,2.02,1.46,12.04,280026,-0.9,3,NELLA_NORMA
DCA,UA,12270,11.24,5.41,1.63,12.04,280026,-0.8,4,NELLA_NORMA
DCA,DL,18128,11.29,2.51,1.17,12.04,280026,-0.75,5,NELLA_NORMA
DCA,MQ,8502,12.74,7.2,1.29,12.04,280026,0.7,6,NELLA_NORMA
DCA,WN,31532,12.86,3.79,1.12,12.04,280026,0.82,7,NELLA_NORMA
DCA,OH,73492,14.06,9.19,2.11,12.04,280026,2.02,8,NELLA_NORMA
DCA,9E,4036,14.46,8.48,1.93,12.04,280026,2.42,9,NELLA_NORMA
DCA,B6,16744,14.46,6.79,1.49,12.04,280026,2.42,9,NELLA_NORMA
DCA,AA,54942,16.6,9.48,1.55,12.04,280026,4.56,11,NELLA_NORMA
DCA,OO,346,16.63,5.8,0.58,12.04,280026,4.59,12,NELLA_NORMA
DDC,OO,1254,23.15,20.5,3.03,23.15,1254,0.0,1,NELLA_NORMA
DEC,OO,1560,26.27,21.93,2.31,26.27,1560,0.0,1,NELLA_NORMA
DEN,AS,4460,7.47,4.8,1.35,13.22,617282,-5.75,1,NELLA_NORMA
DEN,DL,24878,10.5,2.25,0.86,13.22,617282,-2.72,2,NELLA_NORMA
DEN,OO,119924,10.81,5.7,1.33,13.22,617282,-2.41,3,NELLA_NORMA
DEN,UA,203934,12.31,7.16,1.2,13.22,617282,-0.91,4,NELLA_NORMA
DEN,MQ,362,14.0,9.05,0.0,13.22,617282,0.78,5,NELLA_NORMA
DEN,WN,193228,14.86,8.94,0.81,13.22,617282,1.64,6,NELLA_NORMA
DEN,F9,50206,15.48,10.3,1.52,13.22,617282,2.26,7,NELLA_NORMA
DEN,G4,888,16.33,13.92,1.58,13.22,617282,3.11,8,NELLA_NORMA
DEN,AA,16864,18.34,13.07,1.62,13.22,617282,5.12,9,NELLA_NORMA
DEN,B6,2466,31.19,26.83,0.97,13.22,617282,17.97,10,ANOMALO_PEGGIORE
DEN,NK,72,44.25,37.86,0.0,13.22,617282,31.03,11,ANOMALO_PEGGIORE
DFW,MQ,140004,8.76,4.73,1.57,18.87,627158,-10.11,1,NELLA_NORMA
DFW,OO,48822,9.83,5.68,2.01,18.87,627158,-9.04,2,NELLA_NORMA
DFW,DL,24438,14.42,6.82,0.92,18.87,627158,-4.45,3,NELLA_NORMA
DFW,UA,16536,14.99,10.76,1.56,18.87,627158,-3.88,4,NELLA_NORMA
DFW,AS,4808,15.05,13.53,2.2,18.87,627158,-3.82,5,NELLA_NORMA
DFW,NK,20250,17.67,11.72,1.3,18.87,627158,-1.2,6,NELLA_NORMA
DFW,OH,18490,19.99,15.14,2.53,18.87,627158,1.12,7,NELLA_NORMA
DFW,F9,20420,21.34,20.12,2.67,18.87,627158,2.47,8,NELLA_NORMA
DFW,AA,332568,24.87,19.22,1.99,18.87,627158,6.0,9,NELLA_NORMA
DFW,B6,728,37.77,33.99,1.1,18.87,627158,18.9,10,ANOMALO_PEGGIORE
DFW,YX,90,38.3,25.68,2.22,18.87,627158,19.43,11,ANOMALO_PEGGIORE
DFW,9E,4,99.5,130.0,0.0,18.87,627158,80.63,12,ANOMALO_PEGGIORE
DHN,9E,1072,7.98,3.56,0.56,10.08,1532,-2.1,1,NELLA_NORMA
DHN,OO,460,15.0,11.49,1.3,10.08,1532,4.92,2,NELLA_NORMA
DIK,OO,1342,12.08,3.24,2.53,12.08,1342,0.0,1,NELLA_NORMA
DLG,AS,220,2.18,3.52,2.73,2.18,220,0.0,1,NELLA_NORMA
DLH,YX,1002,2.21,-4.29,0.4,11.21,4464,-9.0,1,NELLA_NORMA
DLH,9E,378,8.13,8.02,1.06,11.21,4464,-3.08,2,NELLA_NORMA
DLH,DL,216,10.64,4.41,0.93,11.21,4464,-0.57,3,NELLA_NORMA
DLH,OO,2868,14.82,8.11,1.19,11.21,4464,3.61,4,NELLA_NORMA
DRO,MQ,54,-2.74,-20.3,0.0,11.75,7652,-14.49,1,NELLA_NORMA
DRO,UA,1450,8.73,-3.01,1.1,11.75,7652,-3.02,2,NELLA_NORMA
DRO,OO,6130,12.5,9.08,0.95,11.75,7652,0.75,3,NELLA_NORMA
DRO,AA,18,43.33,36.56,0.0,11.75,7652,31.58,4,ANOMALO_PEGGIORE
DSM,YX,1860,3.55,1.74,1.61,12.27,30592,-8.72,1,NELLA_NORMA
DSM,UA,4018,6.62,5.07,1.49,12.27,30592,-5.65,2,NELLA_NORMA
DSM,9E,5190,7.36,0.87,1.73,12.27,30592,-4.91,3,NELLA_NORMA
DSM,MQ,1838,8.61,3.33,1.85,12.27,30592,-3.66,4,NELLA_NORMA
DSM,WN,3558,9.15,2.13,0.96,12.27,30592,-3.12,5,NELLA_NORMA
DSM,DL,2366,11.43,1.49,1.01,12.27,30592,-0.84,6,NELLA_NORMA
DSM,OO,1800,12.74,8.22,1.67,12.27,30592,0.47,7,NELLA_NORMA
DSM,OH,952,14.12,10.84,1.89,12.27,30592,1.85,8,NELLA_NORMA
DSM,F9,582,15.93,13.87,1.72,12.27,30592,3.66,9,NELLA_NORMA
DSM,G4,3448,19.15,14.71,1.91,12.27,30592,6.88,10,NELLA_NORMA
DSM,AA,4980,23.52,18.63,1.69,12.27,30592,11.25,11,NELLA_NORMA
DTW,YX,9668,3.03,-1.53,1.61,11.09,262718,-8.06,1,NELLA_NORMA
DTW,9E,25480,4.75,0.18,0.93,11.09,262718,-6.34,2,NELLA_NORMA
DTW,UA,4590,7.18,1.81,1.09,11.09,262718,-3.91,3,NELLA_NORMA
DTW,MQ,1708,7.19,4.73,2.81,11.09,262718,-3.9,4,NELLA_NORMA
DTW,WN,8146,9.14,1.96,0.66,11.09,262718,-1.95,5,NELLA_NORMA
DTW,NK,21132,9.77,0.85,1.4,11.09,262718,-1.32,6,NELLA_NORMA
DTW,OH,2362,9.79,6.03,1.95,11.09,262718,-1.3,7,NELLA_NORMA
DTW,AS,1020,9.99,4.74,1.96,11.09,262718,-1.1,8,NELLA_NORMA
DTW,DL,117740,11.21,5.08,0.88,11.09,262718,0.12,9,NELLA_NORMA
DTW,B6,2066,12.23,9.35,0.87,11.09,262718,1.14,10,NELLA_NORMA
DTW,AA,11720,14.04,8.45,1.79,11.09,262718,2.95,11,NELLA_NORMA
DTW,OO,52358,15.12,11.14,0.72,11.09,262718,4.03,12,NELLA_NORMA
DTW,F9,4728,21.61,15.9,3.38,11.09,262718,10.52,13,NELLA_NORMA
DVL,OO,1356,20.03,15.1,4.28,20.03,1356,0.0,1,NELLA_NORMA
EAR,OO,210,23.35,17.51,2.86,23.35,210,0.0,1,NELLA_NORMA
EAU,OO,62,25.69,20.17,6.45,25.69,62,0.0,1,NELLA_NORMA
ECP,DL,4700,7.89,2.49,0.81,12.11,16756,-4.22,1,NELLA_NORMA
ECP,OO,576,8.5,4.17,0.69,12.11,16756,-3.61,2,NELLA_NORMA
ECP,WN,6312,8.85,4.19,0.76,12.11,16756,-3.26,3,NELLA_NORMA
ECP,MQ,1538,14.56,9.79,1.82,12.11,16756,2.45,4,NELLA_NORMA
ECP,OH,2120,14.63,12.99,0.75,12.11,16756,2.52,5,NELLA_NORMA
ECP,YX,48,19.79,16.17,0.0,12.11,16756,7.68,6,NELLA_NORMA
ECP,AA,1414,34.91,33.17,1.98,12.11,16756,22.8,7,ANOMALO_PEGGIORE
ECP,9E,48,36.92,35.21,0.0,12.11,16756,24.81,8,ANOMALO_PEGGIORE
EGE,OO,3524,10.15,3.0,1.14,21.13,7600,-10.98,1,NELLA_NORMA
EGE,DL,358,14.57,5.41,0.56,21.13,7600,-6.56,2,NELLA_NORMA
EGE,UA,1028,18.4,13.48,1.56,21.13,7600,-2.73,3,NELLA_NORMA
EGE,F9,24,26.25,33.83,0.0,21.13,7600,5.12,4,NELLA_NORMA
EGE,AA,2666,37.58,35.2,1.35,21.13,7600,16.45,5,ANOMALO_PEGGIORE
EKO,OO,732,-0.06,-7.04,0.55,-0.06,732,0.0,1,NELLA_NORMA
ELM,G4,592,13.44,5.54,1.69,21.18,2014,-7.74,1,NELLA_NORMA
ELM,OO,1422,24.36,18.72,0.28,21.18,2014,3.18,2,NELLA_NORMA
ELP,YX,62,3.03,-3.38,6.45,9.78,34984,-6.75,1,NELLA_NORMA
ELP,UA,706,5.69,-2.38,0.57,9.78,34984,-4.09,2,NELLA_NORMA
ELP,OO,4604,6.38,3.37,0.65,9.78,34984,-3.4,3,NELLA_NORMA
ELP,DL,1428,7.84,1.14,0.56,9.78,34984,-1.94,4,NELLA_NORMA
ELP,WN,17832,8.5,2.89,0.54,9.78,34984,-1.28,5,NELLA_NORMA
ELP,MQ,3280,10.07,7.15,0.79,9.78,34984,0.29,6,NELLA_NORMA
ELP,AA,5518,15.88,13.59,1.7,9.78,34984,6.1,7,NELLA_NORMA
ELP,F9,1370,16.12,12.07,1.9,9.78,34984,6.34,8,NELLA_NORMA
ELP,G4,184,18.7,15.64,2.17,9.78,34984,8.92,9,NELLA_NORMA
ESC,OO,1300,10.26,5.0,0.77,10.26,1300,0.0,1,NELLA_NORMA
EUG,OO,5104,7.23,2.69,1.37,11.07,14418,-3.84,1,NELLA_NORMA
EUG,WN,3464,8.22,0.41,1.79,11.07,14418,-2.85,2,NELLA_NORMA
EUG,AS,596,12.26,13.78,2.35,11.07,14418,1.19,3,NELLA_NORMA
EUG,UA,2960,12.88,7.7,1.76,11.07,14418,1.81,4,NELLA_NORMA
EUG,AA,1546,18.92,14.14,1.68,11.07,14418,7.85,5,NELLA_NORMA
EUG,G4,696,24.89,21.86,3.45,11.07,14418,13.82,6,NELLA_NORMA
EUG,MQ,52,47.42,33.5,0.0,11.07,14418,36.35,7,ANOMALO_PEGGIORE
EVV,9E,1408,3.02,-4.25,0.99,11.44,4212,-8.42,1,NELLA_NORMA
EVV,MQ,1452,6.49,2.87,0.83,11.44,4212,-4.95,2,NELLA_NORMA
EVV,OH,44,9.36,4.0,0.0,11.44,4212,-2.08,3,NELLA_NORMA
EVV,OO,854,18.39,15.37,0.7,11.44,4212,6.95,4,NELLA_NORMA
EVV,DL,50,36.21,26.29,4.0,11.44,4212,24.77,5,ANOMALO_PEGGIORE
EVV,G4,404,42.08,34.02,3.96,11.44,4212,30.64,6,ANOMALO_PEGGIORE
EWN,OH,102,68.4,58.49,7.84,68.4,102,0.0,1,NELLA_NORMA
EWR,OO,2,-4.0,9.0,0.0,13.94,257954,-17.94,1,ANOMALO_MIGLIORE
EWR,YX,46768,4.14,-3.66,3.16,13.94,257954,-9.8,2,NELLA_NORMA
EWR,G4,1318,9.33,-0.83,0.91,13.94,257954,-4.61,3,NELLA_NORMA
EWR,AS,6540,13.48,5.8,2.91,13.94,257954,-0.46,4,NELLA_NORMA
EWR,UA,138302,14.81,7.73,2.34,13.94,257954,0.87,5,NELLA_NORMA
EWR,B6,11096,16.07,9.13,2.02,13.94,257954,2.13,6,NELLA_NORMA
EWR,NK,21508,16.94,6.46,3.17,13.94,257954,3.0,7,NELLA_NORMA
EWR,MQ,1594,18.65,11.28,3.76,13.94,257954,4.71,8,NELLA_NORMA
EWR,DL,13164,20.59,14.67,1.11,13.94,257954,6.65,9,NELLA_NORMA
EWR,9E,3266,22.31,18.82,3.86,13.94,257954,8.37,10,NELLA_NORMA
EWR,AA,13650,22.7,13.0,2.43,13.94,257954,8.76,11,NELLA_NORMA
EWR,F9,746,31.31,25.64,1.61,13.94,257954,17.37,12,ANOMALO_PEGGIORE
EYW,YX,2186,10.83,7.41,2.29,19.91,15888,-9.08,1,NELLA_NORMA
EYW,UA,1492,11.51,11.51,2.28,19.91,15888,-8.4,2,NELLA_NORMA
EYW,MQ,4122,12.18,9.85,2.86,19.91,15888,-7.73,3,NELLA_NORMA
EYW,DL,2646,13.47,9.76,2.19,19.91,15888,-6.44,4,NELLA_NORMA
EYW,9E,318,22.29,21.96,1.89,19.91,15888,2.38,5,NELLA_NORMA
EYW,G4,1284,22.8,21.63,4.21,19.91,15888,2.89,6,NELLA_NORMA
EYW,B6,358,38.93,28.91,2.79,19.91,15888,19.02,7,ANOMALO_PEGGIORE
EYW,AA,3482,40.12,37.26,2.93,19.91,15888,20.21,8,ANOMALO_PEGGIORE
FAI,AS,5226,2.48,-1.01,1.11,6.46,6904,-3.98,1,NELLA_NORMA
FAI,UA,474,14.42,-0.2,1.69,6.46,6904,7.96,2,NELLA_NORMA
FAI,DL,1204,20.63,13.34,1.16,6.46,6904,14.17,3,NELLA_NORMA
FAR,DL,1422,3.69,-3.72,0.56,12.5,13426,-8.81,1,NELLA_NORMA
FAR,9E,448,5.26,-2.27,0.45,12.5,13426,-7.24,2,NELLA_NORMA
FAR,F9,658,8.35,5.23,1.22,12.5,13426,-4.15,3,NELLA_NORMA
FAR,G4,1380,9.68,1.51,0.43,12.5,13426,-2.82,4,NELLA_NORMA
FAR,MQ,3524,10.96,3.87,0.91,12.5,13426,-1.54,5,NELLA_NORMA
FAR,OO,5726,17.11,13.2,1.22,12.5,13426,4.61,6,NELLA_NORMA
FAR,UA,268,18.51,14.82,1.49,12.5,13426,6.01,7,NELLA_NORMA
FAT,MQ,40,-1.9,-5.85,0.0,11.17,23584,-13.07,1,NELLA_NORMA
FAT,AS,754,4.56,3.33,2.39,11.17,23584,-6.61,2,NELLA_NORMA
FAT,OO,13290,8.45,4.26,0.51,11.17,23584,-2.72,3,NELLA_NORMA
FAT,WN,2984,11.12,5.48,0.07,11.17,23584,-0.05,4,NELLA_NORMA
FAT,G4,1270,11.14,12.31,0.31,11.17,23584,-0.03,5,NELLA_NORMA
FAT,AA,4110,19.11,14.38,1.41,11.17,23584,7.94,6,NELLA_NORMA
FAT,UA,728,19.32,11.77,2.47,11.17,23584,8.15,7,NELLA_NORMA
FAT,DL,408,19.85,11.51,1.96,11.17,23584,8.68,8,NELLA_NORMA
FAY,DL,662,3.85,-4.93,0.91,11.84,3024,-7.99,1,NELLA_NORMA
FAY,OH,1282,8.22,7.46,1.4,11.84,3024,-3.62,2,NELLA_NORMA
FAY,9E,698,15.17,8.37,0.0,11.84,3024,3.33,3,NELLA_NORMA
FAY,OO,382,31.61,27.44,1.05,11.84,3024,19.77,4,ANOMALO_PEGGIORE
FCA,OO,2894,6.63,1.59,0.83,11.54,7678,-4.91,1,NELLA_NORMA
FCA,DL,1590,8.24,3.69,0.75,11.54,7678,-3.3,2,NELLA_NORMA
FCA,UA,1838,13.36,8.42,0.98,11.54,7678,1.82,3,NELLA_NORMA
FCA,G4,508,21.94,18.45,1.18,11.54,7678,10.4,4,NELLA_NORMA
FCA,AA,770,23.21,19.27,0.52,11.54,7678,11.67,5,NELLA_NORMA
FCA,MQ,78,35.03,27.72,0.0,11.54,7678,23.49,6,ANOMALO_PEGGIORE
FLG,OO,3700,11.53,9.12,0.43,11.53,3700,0.0,1,NELLA_NORMA
FLL,UA,16464,12.2,6.34,2.42,17.07,183768,-4.87,1,NELLA_NORMA
FLL,9E,44,14.86,13.86,0.0,17.07,183768,-2.21,2,NELLA_NORMA
FLL,DL,24580,15.78,9.91,1.05,17.07,183768,-1.29,3,NELLA_NORMA
FLL,WN,28550,15.78,10.9,1.32,17.07,183768,-1.29,3,NELLA_NORMA
FLL,AS,2040,16.64,10.86,7.35,17.07,183768,-0.43,5,NELLA_NORMA
FLL,B6,37820,16.67,11.52,1.25,17.07,183768,-0.4,6,NELLA_NORMA
FLL,G4,6636,17.69,15.1,1.84,17.07,183768,0.62,7,NELLA_NORMA
FLL,NK,51338,18.8,14.17,1.64,17.07,183768,1.73,8,NELLA_NORMA
FLL,AA,13038,20.98,17.17,1.9,17.07,183768,3.91,9,NELLA_NORMA
FLL,F9,3258,23.85,21.7,3.99,17.07,183768,6.78,10,NELLA_NORMA
FNT,G4,2768,7.82,1.45,1.08,13.8,4424,-5.98,1,NELLA_NORMA
FNT,OO,1656,23.85,22.06,1.57,13.8,4424,10.05,2,NELLA_NORMA
FOD,OO,1254,20.66,17.35,2.23,20.66,1254,0.0,1,NELLA_NORMA
FSD,UA,1482,2.33,0.44,0.94,11.34,14064,-9.01,1,NELLA_NORMA
FSD,YX,112,3.48,-0.09,0.0,11.34,14064,-7.86,2,NELLA_NORMA
FSD,9E,708,7.32,5.62,0.85,11.34,14064,-4.02,3,NELLA_NORMA
FSD,OO,5166,8.4,2.66,0.85,11.34,14064,-2.94,4,NELLA_NORMA
FSD,MQ,1550,11.19,4.32,3.35,11.34,14064,-0.15,5,NELLA_NORMA
FSD,F9,502,11.35,11.56,1.59,11.34,14064,0.01,6,NELLA_NORMA
FSD,G4,1906,15.24,9.32,1.05,11.34,14064,3.9,7,NELLA_NORMA
FSD,DL,1332,19.76,14.19,1.35,11.34,14064,8.42,8,NELLA_NORMA
FSD,AA,1306,22.0,14.41,1.38,11.34,14064,10.66,9,NELLA_NORMA
FSM,MQ,2024,11.88,6.96,2.17,12.12,2368,-0.24,1,NELLA_NORMA
FSM,OO,344,13.54,7.61,3.49,12.12,2368,1.42,2,NELLA_NORMA
FWA,MQ,1762,9.72,3.56,0.45,17.42,9444,-7.7,1,NELLA_NORMA
FWA,OH,334,10.01,2.8,0.0,17.42,9444,-7.41,2,NELLA_NORMA
FWA,9E,468,10.86,-2.93,3.42,17.42,9444,-6.56,3,NELLA_NORMA
