airline,airport,total_flights,min_arr_delay,max_arr_delay,avg_arr_delay,cancellation_rate_pct,active_months
DL,ORF,2443,-44.0,969.0,6.36,1.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PBI,7098,-51.0,1087.0,8.13,1.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PDX,7171,-57.0,1067.0,-2.53,0.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PHL,5954,-55.0,1097.0,1.75,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PHX,10576,-62.0,1075.0,0.39,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PIT,3404,-51.0,496.0,-1.96,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PNS,2554,-39.0,943.0,-2.9,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PSC,402,-36.0,796.0,3.66,0.5,[ 1  5  6  7  8  9 10 11 12]
DL,PSP,662,-64.0,284.0,-2.23,0.3,[ 1  2  3  4  5  9 10 11 12]
DL,PVD,1364,-46.0,1067.0,4.28,1.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PWM,749,-59.0,876.0,3.92,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RAP,95,-28.0,400.0,14.2,3.16,[6 7 8 9]
DL,RDU,11302,-67.0,1093.0,2.31,0.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RIC,2661,-37.0,703.0,1.37,0.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RNO,1023,-45.0,843.0,2.92,0.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ROA,438,-41.0,834.0,1.03,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ROC,1075,-60.0,980.0,3.26,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RSW,7251,-49.0,1171.0,5.99,1.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAN,9475,-62.0,1210.0,4.4,0.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAT,6171,-51.0,1137.0,3.95,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAV,3308,-40.0,1034.0,2.19,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SBA,622,-45.0,793.0,7.02,0.48,[ 6  7  8  9 10 11 12]
DL,SDF,2440,-43.0,1010.0,-2.36,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SEA,31865,-78.0,1206.0,0.94,0.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SFO,12879,-57.0,1101.0,4.5,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SGF,402,-36.0,520.0,4.36,0.5,[ 3  4  5  6  7  8  9 10 11 12]
DL,SJC,2231,-58.0,1054.0,-4.64,0.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SJU,3582,-48.0,1132.0,4.4,0.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SLC,54163,-64.0,1156.0,4.06,0.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SMF,3231,-44.0,1100.0,-1.64,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SNA,4824,-55.0,1098.0,2.83,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SRQ,3016,-50.0,1057.0,6.84,3.12,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STL,5528,-49.0,1057.0,-0.6,0.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STT,885,-60.0,1181.0,11.12,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STX,120,-43.0,147.0,3.03,0.83,[ 1  2  3  4  5  6  7  8 11 12]
DL,SYR,1227,-57.0,647.0,-3.0,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TLH,1408,-41.0,1200.0,-4.78,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TPA,12887,-58.0,1040.0,8.28,2.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TRI,152,-41.0,941.0,3.93,0.0,[ 1  5  6 10 11 12]
DL,TUL,1416,-44.0,566.0,-3.22,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TUS,1141,-55.0,1133.0,-2.43,0.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TVC,445,-51.0,715.0,0.77,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TYS,1417,-47.0,1033.0,-6.78,0.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,VPS,2558,-55.0,717.0,2.11,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,XNA,576,-41.0,294.0,-4.67,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ATL,11676,-52.0,1161.0,20.74,2.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,AUS,705,-44.0,1243.0,20.88,1.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BDL,1029,-84.0,1404.0,31.18,2.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BMI,60,-33.0,131.0,12.97,3.33,[4 5 6 7 8]
F9,BNA,764,-54.0,1196.0,15.45,1.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BOS,1480,-53.0,1345.0,14.45,2.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BQN,495,-54.0,1149.0,6.46,1.21,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BTV,12,-45.0,81.0,-2.42,0.0,[12]
F9,BUF,1156,-65.0,1139.0,12.23,3.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BUR,74,-41.0,236.0,13.18,0.0,[11 12]
F9,BWI,2928,-55.0,1213.0,22.82,3.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CHS,175,-32.0,250.0,14.24,2.29,[ 3  4  5  6  7  8  9 10 11 12]
F9,CID,275,-48.0,889.0,6.78,2.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CLE,6637,-69.0,1214.0,13.95,2.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CLT,3288,-59.0,1279.0,33.37,3.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CMH,242,-45.0,518.0,15.41,2.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CVG,4722,-73.0,1280.0,10.37,2.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DCA,1097,-67.0,1061.0,2.02,1.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DEN,25103,-57.0,1321.0,10.3,1.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DFW,10210,-54.0,1165.0,20.12,2.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DSM,291,-49.0,932.0,13.87,1.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DTW,2364,-65.0,1051.0,15.9,3.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,EGE,12,-7.0,156.0,33.83,0.0,[12]
F9,ELP,685,-43.0,962.0,12.07,1.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,EWR,373,-52.0,1242.0,25.64,1.61,[ 6  7  8  9 10 11 12]
F9,FAR,329,-58.0,513.0,5.23,1.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,FLL,1629,-46.0,943.0,21.7,3.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,FSD,251,-42.0,537.0,11.56,1.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,GRB,112,-52.0,898.0,17.24,2.68,[1 2 3 4 5 6 7 8]
F9,GRR,751,-65.0,1316.0,19.66,3.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,HOU,358,-56.0,1110.0,16.71,4.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,IAD,100,-34.0,320.0,15.76,0.0,[ 3 11 12]
F9,IAH,3421,-50.0,1244.0,28.27,3.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,IND,851,-56.0,1381.0,15.81,2.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ISP,1782,-61.0,1000.0,7.87,3.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,JAX,910,-42.0,1340.0,12.43,2.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,JFK,828,-57.0,1432.0,11.2,1.09,[ 6  7  8  9 10 11 12]
F9,LAS,13091,-55.0,1273.0,11.19,1.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,LAX,2300,-33.0,1087.0,28.55,1.87,[ 4  5  6  7  8  9 10 11 12]
F9,LGA,2502,-53.0,1386.0,23.35,3.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,LIT,112,-44.0,243.0,6.11,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MCI,387,-51.0,406.0,11.61,1.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MCO,17916,-55.0,1130.0,9.32,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MDT,80,-54.0,540.0,20.01,2.5,[ 1  2  3  4  5 12]
F9,MDW,3828,-60.0,1201.0,14.6,2.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MEM,171,-37.0,495.0,14.0,0.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MIA,3796,-51.0,1053.0,15.85,2.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MKE,530,-54.0,947.0,6.52,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSN,312,-54.0,745.0,11.18,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSO,117,-40.0,159.0,15.24,2.56,[ 5  6  7  8  9 10 11]
F9,MSP,1676,-57.0,1001.0,16.0,1.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSY,855,-44.0,1158.0,17.8,4.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MYR,414,-45.0,1291.0,20.27,6.28,[ 3  4  5  6  7  8  9 10 11 12]
F9,OKC,464,-49.0,1095.0,0.58,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,OMA,436,-50.0,1229.0,23.1,1.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ONT,3505,-48.0,1212.0,12.3,2.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ORD,2660,-51.0,1159.0,28.95,3.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ORF,257,-50.0,1047.0,30.85,4.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PBI,832,-51.0,1026.0,24.17,3.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PDX,1765,-38.0,1218.0,16.56,2.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PHL,11862,-68.0,1090.0,15.43,2.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PHX,9540,-51.0,1016.0,9.85,1.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PIT,537,-48.0,450.0,22.85,4.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PNS,414,-53.0,876.0,12.08,2.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PSE,301,-47.0,278.0,7.23,1.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PSP,20,-27.0,193.0,10.75,0.0,[12]
F9,PWM,433,-72.0,409.0,2.82,5.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,RDU,4707,-54.0,1179.0,14.74,3.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,RSW,2484,-53.0,991.0,12.86,3.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAN,3380,-53.0,1256.0,22.51,2.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAT,703,-50.0,989.0,11.06,2.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAV,162,-37.0,131.0,7.23,2.47,[ 3  4  5  6  7  8  9 10 11 12]
F9,SEA,1460,-47.0,1039.0,14.71,1.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SFO,4579,-47.0,1283.0,29.94,2.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SJC,641,-41.0,520.0,8.28,0.47,[ 7  8  9 10 11 12]
F9,SJU,5878,-55.0,1267.0,20.41,2.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SLC,3171,-50.0,1267.0,15.33,2.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SMF,826,-37.0,1165.0,8.01,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SNA,1113,-40.0,1295.0,10.37,2.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SRQ,542,-54.0,1257.0,24.66,4.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,STL,1180,-54.0,1120.0,16.79,2.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,STT,70,-17.0,225.0,23.0,2.86,[1 2 3 4 5 6]
F9,STX,19,-11.0,53.0,8.11,0.0,[5 6]
F9,SYR,503,-67.0,1012.0,9.86,3.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TPA,6645,-49.0,1156.0,11.3,2.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TTN,1798,-57.0,575.0,7.06,3.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TYS,275,-50.0,1135.0,17.6,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,XNA,200,-41.0,238.0,6.87,0.5,[ 1  3  4  5  6  7  8  9 10 11 12]
G4,ABE,1839,-59.0,1205.0,0.64,1.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ALB,573,-60.0,1282.0,15.53,1.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ATW,1318,-63.0,963.0,0.29,1.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AUS,1102,-39.0,1281.0,16.85,1.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AVL,3270,-47.0,1275.0,14.34,3.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AZA,5884,-53.0,1213.0,-0.96,0.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BGR,535,-91.0,1206.0,3.99,2.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BIL,365,-45.0,433.0,16.01,1.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BIS,543,-73.0,1185.0,-3.07,1.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BLI,959,-45.0,791.0,-3.77,0.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BLV,1098,-52.0,1082.0,15.07,2.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BMI,230,-35.0,1067.0,23.46,1.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BNA,3028,-57.0,1178.0,5.21,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BOI,353,-44.0,1345.0,31.71,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BOS,519,-73.0,523.0,-4.48,2.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BTV,2,15.0,15.0,15.0,50.0,[12]
G4,BWI,145,-43.0,1167.0,27.42,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BZN,376,-51.0,1301.0,7.29,2.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CAK,756,-65.0,1165.0,10.31,1.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CHA,279,-54.0,886.0,18.3,3.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CHS,206,-35.0,844.0,12.18,2.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CID,979,-67.0,1468.0,6.65,2.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CKB,207,-31.0,1235.0,35.43,2.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CVG,3269,-52.0,1082.0,9.1,1.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DAY,278,-59.0,900.0,15.22,4.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DEN,444,-56.0,1106.0,13.92,1.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DSM,1724,-47.0,1040.0,14.71,1.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ELM,296,-52.0,963.0,5.54,1.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ELP,92,-35.0,151.0,15.64,2.17,[ 1  3  4  5  6  7  8  9 10 11 12]
G4,EUG,348,-36.0,1049.0,21.86,3.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EVV,202,-49.0,1031.0,34.02,3.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EWR,659,-74.0,1197.0,-0.83,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EYW,642,-42.0,1283.0,21.63,4.21,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FAR,690,-67.0,1123.0,1.51,0.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FAT,635,-38.0,1118.0,12.31,0.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FCA,254,-53.0,1080.0,18.45,1.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FLL,3318,-45.0,1147.0,15.1,1.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FNT,1384,-62.0,681.0,1.45,1.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FSD,953,-55.0,1318.0,9.32,1.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FWA,835,-64.0,1118.0,17.04,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GEG,238,-33.0,302.0,9.86,0.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GFK,192,-72.0,975.0,0.95,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GJT,127,-42.0,1251.0,29.84,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GPT,26,-23.0,221.0,41.08,0.0,[5 6 7 8]
G4,GRI,225,-38.0,515.0,13.06,1.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GRR,2167,-71.0,700.0,2.51,1.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GSO,142,-39.0,960.0,31.5,2.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GSP,329,-37.0,959.0,25.15,3.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GTF,174,-61.0,1185.0,38.39,0.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HGR,296,-39.0,990.0,32.46,3.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HOU,345,-34.0,1248.0,29.34,1.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HTS,426,-34.0,1026.0,41.86,3.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IAD,345,-53.0,1357.0,26.79,1.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IAG,383,-48.0,1199.0,18.14,2.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ICT,365,-45.0,890.0,5.01,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IDA,492,-48.0,1285.0,27.49,0.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IND,1478,-51.0,1098.0,13.19,2.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,JAX,728,-47.0,870.0,12.19,1.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LAS,7539,-58.0,1174.0,3.23,0.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LAX,1038,-41.0,1232.0,7.23,0.77,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LCK,958,-48.0,1022.0,13.53,2.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LEX,830,-56.0,1113.0,22.42,2.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LIT,119,-31.0,384.0,31.75,0.84,[ 1  5  6  7  8 10 11 12]
G4,LRD,134,-50.0,1254.0,19.75,1.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MCI,224,-46.0,824.0,11.46,2.23,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MCO,230,-43.0,1212.0,29.21,2.61,[ 5  6  7  8  9 10 11 12]
G4,MDT,907,-60.0,1258.0,11.48,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MDW,444,-49.0,1395.0,17.78,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MEM,501,-48.0,943.0,15.9,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MFE,488,-59.0,1051.0,6.82,0.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MFR,321,-30.0,1146.0,27.14,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MLB,262,-44.0,389.0,0.57,2.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MLI,466,-56.0,1214.0,9.62,1.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MOT,376,-59.0,1150.0,6.94,1.06,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MRY,106,-23.0,1118.0,51.11,0.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MSO,313,-36.0,1116.0,29.4,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MSP,271,-65.0,960.0,5.17,0.37,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MSY,90,-39.0,1234.0,28.58,1.11,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MYR,1129,-45.0,1241.0,17.61,3.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,OAK,156,-30.0,161.0,2.9,1.28,[ 1  5  6  7  8  9 10 11 12]
G4,OKC,154,-45.0,434.0,11.84,0.65,[1 2 3 4 5 6 7 8]
G4,OMA,556,-48.0,658.0,9.92,2.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ORF,227,-39.0,1189.0,23.42,3.52,[1 2 3 4 5 6 7 8]
G4,PBG,501,-59.0,1374.0,21.82,3.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PBI,377,-45.0,906.0,14.2,1.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PDX,330,-47.0,1059.0,2.71,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PGD,6337,-64.0,1281.0,8.24,1.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PHX,430,-47.0,1134.0,12.33,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIA,1088,-75.0,843.0,3.89,1.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIE,8302,-60.0,1202.0,7.15,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIT,1404,-50.0,863.0,7.01,2.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSC,309,-36.0,213.0,4.03,0.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSM,373,-81.0,1339.0,8.5,2.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSP,102,-31.0,210.0,5.96,0.0,[ 1  2  3  4  5 10 11 12]
G4,PVD,237,-60.0,936.0,11.83,0.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PVU,1878,-55.0,1026.0,7.08,0.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RAP,448,-62.0,1101.0,5.67,1.12,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RFD,841,-59.0,1249.0,14.39,1.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RIC,310,-55.0,1345.0,20.31,1.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RNO,3,6.0,204.0,73.0,0.0,[1]
G4,ROA,240,-38.0,953.0,20.84,3.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ROC,72,-42.0,1066.0,28.72,1.39,[ 1  2  3  4 10 11 12]
G4,SAN,174,-26.0,472.0,20.35,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SAT,22,-26.0,1047.0,74.91,0.0,[5 6 7 8]
G4,SAV,824,-36.0,1105.0,12.7,1.21,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SBN,819,-58.0,1232.0,4.53,1.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SCK,515,-35.0,1143.0,24.65,0.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SDF,709,-43.0,1038.0,15.8,1.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SFB,9499,-64.0,1203.0,9.55,1.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SGF,852,-48.0,1362.0,10.0,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SHV,151,-40.0,381.0,10.88,1.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SMX,106,-30.0,1169.0,39.3,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SNA,1082,-42.0,1354.0,25.52,1.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SPI,107,-40.0,335.0,20.98,1.87,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,SRQ,2619,-49.0,1307.0,2.31,3.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,STC,149,-63.0,1014.0,-0.69,1.34,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,SWF,425,-53.0,1194.0,12.82,1.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SYR,699,-65.0,1082.0,11.37,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TOL,375,-55.0,819.0,11.33,1.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TRI,166,-41.0,864.0,31.53,3.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TUL,408,-49.0,1281.0,10.47,0.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TVC,347,-63.0,1046.0,14.54,2.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TYS,2782,-60.0,1400.0,8.65,1.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,USA,703,-41.0,1059.0,22.13,2.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,VPS,2331,-55.0,1046.0,6.06,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,XNA,854,-43.0,1411.0,16.41,1.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,AUS,165,-60.0,1025.0,26.27,0.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,BOS,221,-48.0,1445.0,16.95,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
